customer_id,first_name,last_name,date_of_birth,gender,city,state,employment_type,monthly_income,customer_since
C000502,Bhanumati,Brar,1977-10-06,M,Chennai,Tamil Nadu,BUSINESS_OWNER,137944,2020-05-18
C000503,Anvi,Dass,2003-03-31,F,Hyderabad,Telangana,SELF_EMPLOYED,220038,2021-04-14
C000504,Girik,Thakkar,2004-04-30,M,Pune,Maharashtra,BUSINESS_OWNER,116193,2020-02-22
C000505,Mitesh,Garg,2005-07-15,F,Delhi,Delhi,BUSINESS_OWNER,93056,2024-01-09
C000506,Geetika,Barman,1962-08-23,M,Ahmedabad,Gujarat,SALARIED,212852,2019-05-27
C000507,Chakradev,Lanka,2005-01-07,F,Nashik,Maharashtra,BUSINESS_OWNER,121446,2020-07-02
C000508,Omaja,Balasubramanian,1994-08-08,M,Kolkata,West Bengal,SELF_EMPLOYED,223152,2026-04-10
C000509,Bimala,Mittal,1993-07-29,F,Bengaluru,Karnataka,SALARIED,180399,2020-10-16
C000510,Nidra,Mishra,1991-07-29,F,Bengaluru,Karnataka,SALARIED,52148,2019-05-01
C000511,Darpan,Dugar,1990-08-17,M,Nashik,Maharashtra,SELF_EMPLOYED,65260,2022-03-31
C000512,Veda,Shetty,1974-08-06,M,Jaipur,Rajasthan,BUSINESS_OWNER,241648,2021-08-08
C000513,Maanas,Munshi,1982-06-10,F,Hyderabad,Telangana,BUSINESS_OWNER,37023,2024-12-15
C000514,Hemani,Rastogi,1969-08-11,F,Kolkata,West Bengal,SELF_EMPLOYED,243179,2025-03-07
C000515,Kamala,Varma,1998-12-06,M,Nashik,Maharashtra,SELF_EMPLOYED,153367,2019-08-12
C000516,Eiravati,Khurana,1992-06-15,M,Ahmedabad,Gujarat,SALARIED,227635,2019-10-02
C000517,Amara,Sengupta,1977-08-01,M,Nashik,Maharashtra,SELF_EMPLOYED,26890,2019-11-28
C000518,Gunbir,Bedi,1980-06-17,F,Hyderabad,Telangana,SELF_EMPLOYED,230675,2021-12-23
C000519,Omya,Kothari,1971-07-31,M,Kolkata,West Bengal,BUSINESS_OWNER,42600,2025-08-18
C000520,Falak,Munshi,1973-08-18,F,Pune,Maharashtra,SELF_EMPLOYED,207939,2025-03-14
C000521,Nathaniel,Tara,1995-09-27,F,Jaipur,Rajasthan,SELF_EMPLOYED,235833,2022-09-06
C000522,Wishi,Morar,1994-07-23,M,Chennai,Tamil Nadu,SALARIED,103106,2018-11-28
C000523,Gautam,Ramaswamy,1995-02-08,F,Pune,Maharashtra,SELF_EMPLOYED,198286,2022-08-07
C000524,Wridesh,Kale,2000-05-29,F,Kolkata,West Bengal,SALARIED,237331,2021-09-17
C000525,Chanakya,Bedi,1979-11-10,M,Kolkata,West Bengal,SALARIED,133408,2022-12-02
C000526,Upma,Mangal,1997-03-26,M,Kolkata,West Bengal,SALARIED,155817,2018-10-12
C000527,Hritik,Sankar,1969-10-28,F,Nashik,Maharashtra,SALARIED,62458,2026-03-20
C000528,Aishani,Pau,1988-02-25,M,Hyderabad,Telangana,SELF_EMPLOYED,156025,2021-10-27
C000529,Chakradev,Rattan,1964-03-11,M,Bengaluru,Karnataka,SELF_EMPLOYED,71459,2023-07-24
C000530,Robert,Patil,1998-05-11,F,Kolkata,West Bengal,SALARIED,183845,2021-03-01
C000531,Ethan,Raju,1995-01-10,M,Bengaluru,Karnataka,BUSINESS_OWNER,188031,2022-07-17
C000532,Ati,Dani,1969-06-19,M,Nashik,Maharashtra,SALARIED,192682,2019-07-14
C000533,Meera,Prakash,1983-10-15,F,Chennai,Tamil Nadu,BUSINESS_OWNER,30798,2023-06-16
C000534,Jasmit,Dhawan,1974-04-04,M,Mumbai,Maharashtra,SALARIED,188153,2023-11-01
C000535,Yashodhara,Ratti,1994-09-28,F,Chennai,Tamil Nadu,BUSINESS_OWNER,75262,2019-01-20
C000536,Chakradev,Barad,1970-01-14,F,Chennai,Tamil Nadu,BUSINESS_OWNER,187507,2024-10-12
C000537,Gauri,Som,1996-01-20,F,Mumbai,Maharashtra,BUSINESS_OWNER,163019,2022-08-06
C000538,Manthan,Varma,1970-03-23,F,Bengaluru,Karnataka,SELF_EMPLOYED,84193,2021-07-01
C000539,Eiravati,Gaba,1987-06-14,F,Delhi,Delhi,SELF_EMPLOYED,39129,2023-12-15
C000540,Chandani,Nayar,1995-03-27,M,Mumbai,Maharashtra,SELF_EMPLOYED,128952,2025-10-03
C000541,Yashodhara,Walia,1994-01-17,F,Jaipur,Rajasthan,SALARIED,109179,2024-09-26
C000542,Chandani,Soman,1961-11-04,M,Chennai,Tamil Nadu,SELF_EMPLOYED,245833,2021-11-04
C000543,Garima,Choudhary,1989-01-21,F,Hyderabad,Telangana,SELF_EMPLOYED,54279,2023-09-04
C000544,Darika,Bala,2001-05-01,M,Hyderabad,Telangana,SELF_EMPLOYED,83370,2022-09-30
C000545,Alka,Kari,1964-03-16,M,Jaipur,Rajasthan,SELF_EMPLOYED,137858,2023-09-03
C000546,Varsha,Garde,1996-05-20,M,Ahmedabad,Gujarat,SALARIED,33265,2024-01-23
C000547,Lajita,Divan,1977-03-11,F,Bengaluru,Karnataka,BUSINESS_OWNER,129611,2018-12-24
C000548,Imaran,Halder,1961-12-31,M,Ahmedabad,Gujarat,SELF_EMPLOYED,171437,2022-06-18
C000549,Dipta,Sahota,1971-01-06,M,Hyderabad,Telangana,SALARIED,150617,2022-03-23
C000550,Samar,Roy,1994-11-10,F,Kolkata,West Bengal,SELF_EMPLOYED,100882,2025-04-20
C000551,Urishilla,Bhatia,1970-02-09,M,Jaipur,Rajasthan,SALARIED,123086,2023-02-14
C000552,Sarthak,Nair,1993-04-06,F,Kolkata,West Bengal,SALARIED,76398,2023-03-07
C000553,Krisha,Murthy,1972-06-30,F,Chennai,Tamil Nadu,SALARIED,33248,2022-08-15
C000554,Hema,Pandya,2004-06-27,F,Bengaluru,Karnataka,BUSINESS_OWNER,240947,2025-07-18
C000555,Aishani,Sule,1973-10-17,F,Jaipur,Rajasthan,BUSINESS_OWNER,22143,2020-10-21
C000556,Arya,Misra,1976-01-06,F,Pune,Maharashtra,SALARIED,89329,2021-03-29
C000557,Bhavya,Johal,1993-12-27,F,Hyderabad,Telangana,SELF_EMPLOYED,31860,2021-05-29
C000558,Varsha,Palla,1998-11-07,M,Delhi,Delhi,BUSINESS_OWNER,167276,2025-06-23
C000559,Anusha,Mani,1969-01-02,F,Ahmedabad,Gujarat,BUSINESS_OWNER,95655,2023-08-03
C000560,Ladli,Rana,1984-03-13,F,Pune,Maharashtra,BUSINESS_OWNER,138057,2025-04-14
C000561,Madhav,Mannan,1963-07-29,F,Kolkata,West Bengal,BUSINESS_OWNER,198362,2021-02-26
C000562,Farhan,Pal,1990-10-25,M,Chennai,Tamil Nadu,SALARIED,45344,2024-04-16
C000563,Aahana,Srinivas,1975-04-10,F,Delhi,Delhi,SELF_EMPLOYED,166232,2020-06-05
C000564,Anika,Magar,1970-01-19,M,Hyderabad,Telangana,SALARIED,177932,2019-08-22
C000565,Wriddhish,Kibe,1964-03-01,F,Kolkata,West Bengal,BUSINESS_OWNER,30552,2024-05-29
C000566,Upkaar,Kaul,1964-04-13,M,Mumbai,Maharashtra,SALARIED,207063,2019-07-25
C000567,Odika,Narayanan,1992-11-09,F,Hyderabad,Telangana,BUSINESS_OWNER,139796,2019-07-26
C000568,Laksh,Ahluwalia,1998-03-01,M,Nashik,Maharashtra,SELF_EMPLOYED,180712,2026-08-12
C000569,Nakul,Ray,2005-02-20,M,Hyderabad,Telangana,SELF_EMPLOYED,181611,2026-03-15
C000570,Vamakshi,Sood,2004-12-24,F,Bengaluru,Karnataka,BUSINESS_OWNER,237131,2020-05-28
C000571,Bhavna,Nagi,1980-02-19,F,Kolkata,West Bengal,BUSINESS_OWNER,167567,2024-03-15
C000572,Daniel,Chakraborty,2005-02-05,F,Bengaluru,Karnataka,SALARIED,116562,2023-08-05
C000573,Vincent,Warrior,1963-04-02,M,Hyderabad,Telangana,SELF_EMPLOYED,173014,2026-06-24
C000574,Parth,Sahni,1972-09-03,M,Bengaluru,Karnataka,BUSINESS_OWNER,144410,2026-07-14
C000575,Balhaar,Ranganathan,1994-06-03,M,Bengaluru,Karnataka,BUSINESS_OWNER,33462,2020-04-17
C000576,Bimala,Barad,1961-05-05,F,Chennai,Tamil Nadu,SALARIED,157424,2021-04-01
C000577,Hredhaan,Nayak,1980-01-28,F,Chennai,Tamil Nadu,SALARIED,235393,2022-07-29
C000578,Wakeeta,Desai,1995-01-09,M,Ahmedabad,Gujarat,BUSINESS_OWNER,203637,2022-09-10
C000579,Anjali,Hans,1968-05-17,M,Pune,Maharashtra,SALARIED,135615,2021-07-10
C000580,Nicholas,Shanker,2004-10-29,F,Hyderabad,Telangana,SALARIED,128255,2020-11-24
C000581,Quincy,Atwal,1983-08-26,F,Ahmedabad,Gujarat,BUSINESS_OWNER,223154,2025-06-08
C000582,Chakrika,Hans,1972-08-26,F,Chennai,Tamil Nadu,BUSINESS_OWNER,210684,2023-11-28
C000583,Nidra,Sane,1995-10-11,M,Mumbai,Maharashtra,BUSINESS_OWNER,74353,2021-07-01
C000584,Gabriel,Rattan,1967-03-15,F,Kolkata,West Bengal,BUSINESS_OWNER,145402,2020-04-13
C000585,Logan,Sood,1982-09-25,F,Kolkata,West Bengal,SELF_EMPLOYED,65398,2020-10-26
C000586,Abeer,Lal,1986-10-24,F,Jaipur,Rajasthan,BUSINESS_OWNER,112874,2020-09-17
C000587,Sanya,Loke,1983-02-21,F,Bengaluru,Karnataka,SALARIED,84623,2021-04-12
C000588,Advay,Lal,2005-03-12,F,Bengaluru,Karnataka,SALARIED,98017,2021-10-08
C000589,Warinder,Bhatia,1968-10-03,M,Bengaluru,Karnataka,BUSINESS_OWNER,204808,2022-09-01
C000590,Damyanti,Dutta,1988-04-19,F,Jaipur,Rajasthan,SELF_EMPLOYED,111436,2024-07-18
C000591,Yadavi,Mukhopadhyay,1968-09-13,F,Kolkata,West Bengal,SELF_EMPLOYED,51948,2024-02-22
C000592,Chakrika,Pillai,2002-07-15,F,Chennai,Tamil Nadu,SELF_EMPLOYED,234532,2020-08-03
C000593,Theodore,Deol,1993-04-02,M,Hyderabad,Telangana,SELF_EMPLOYED,31027,2020-01-05
C000594,Suhani,Prakash,1989-01-03,M,Bengaluru,Karnataka,SELF_EMPLOYED,135966,2024-09-05
C000595,Urishilla,Yogi,1975-07-29,F,Bengaluru,Karnataka,SALARIED,72970,2025-03-11
C000596,Yug,Bumb,1996-06-21,F,Kolkata,West Bengal,BUSINESS_OWNER,202497,2022-07-05
C000597,Janaki,Brahmbhatt,1999-02-07,M,Bengaluru,Karnataka,SALARIED,181396,2019-08-31
C000598,David,Tiwari,1974-06-20,M,Chennai,Tamil Nadu,SALARIED,33307,2023-08-01
C000599,Mason,Gala,1983-01-15,M,Kolkata,West Bengal,BUSINESS_OWNER,81036,2025-12-23
C000600,Zinal,Sathe,1968-08-15,M,Mumbai,Maharashtra,SELF_EMPLOYED,106584,2024-06-30
C000601,Samesh,Suresh,1966-11-25,M,Jaipur,Rajasthan,BUSINESS_OWNER,222051,2026-05-10
C000602,Yashvi,Sehgal,1964-06-30,M,Nashik,Maharashtra,BUSINESS_OWNER,61403,2022-07-26
C000603,Kevin,Varghese,1988-12-24,F,Delhi,Delhi,SELF_EMPLOYED,190534,2022-08-06
C000604,Dalbir,Shere,1981-09-06,F,Ahmedabad,Gujarat,SELF_EMPLOYED,94819,2024-11-11
C000605,Anthony,Randhawa,1978-01-10,M,Mumbai,Maharashtra,BUSINESS_OWNER,170505,2025-08-27
C000606,Aarush,Kamdar,2000-01-25,M,Ahmedabad,Gujarat,SALARIED,129546,2019-05-01
C000607,Chakradev,Sampath,1984-02-27,M,Nashik,Maharashtra,SELF_EMPLOYED,226559,2024-09-01
C000608,Devansh,Bhasin,1965-05-29,M,Jaipur,Rajasthan,BUSINESS_OWNER,248665,2022-09-22
C000609,Azad,Mangat,1988-07-14,M,Bengaluru,Karnataka,SALARIED,98221,2020-03-29
C000610,Krishna,Salvi,1986-03-12,M,Chennai,Tamil Nadu,SELF_EMPLOYED,94596,2026-04-17
C000611,Lavanya,Sen,1986-05-26,F,Jaipur,Rajasthan,SALARIED,243100,2021-11-27
C000612,Faris,Zacharia,1969-10-05,F,Kolkata,West Bengal,SELF_EMPLOYED,70544,2024-04-08
C000613,Ijaya,Dani,1972-11-08,F,Pune,Maharashtra,SALARIED,211658,2023-04-13
C000614,Maya,Wadhwa,1969-05-18,F,Jaipur,Rajasthan,BUSINESS_OWNER,68810,2024-11-25
C000615,Udant,Aggarwal,1962-04-05,F,Mumbai,Maharashtra,SELF_EMPLOYED,168840,2021-03-31
C000616,Ubika,Samra,1996-11-28,M,Ahmedabad,Gujarat,BUSINESS_OWNER,244433,2021-12-08
C000617,Victor,Kota,1992-01-21,F,Delhi,Delhi,BUSINESS_OWNER,105964,2021-08-27
C000618,Mohammed,Majumdar,1973-07-15,F,Pune,Maharashtra,BUSINESS_OWNER,45004,2026-02-26
C000619,Isaiah,Balay,2005-08-21,M,Nashik,Maharashtra,SELF_EMPLOYED,104830,2022-04-11
C000620,Amol,Khosla,1974-09-26,M,Ahmedabad,Gujarat,SELF_EMPLOYED,120551,2019-04-14
C000621,Harrison,Bandi,1991-02-03,F,Ahmedabad,Gujarat,SELF_EMPLOYED,106409,2023-10-18
C000622,Chanakya,Konda,1963-09-21,M,Bengaluru,Karnataka,SELF_EMPLOYED,191359,2022-02-17
C000623,Reva,Kaur,1997-06-10,M,Hyderabad,Telangana,SALARIED,195056,2020-07-23
C000624,Daksh,Dey,1995-01-01,F,Pune,Maharashtra,SELF_EMPLOYED,61868,2021-03-03
C000625,Vivaan,Nagar,2000-01-04,F,Delhi,Delhi,BUSINESS_OWNER,50779,2023-10-18
C000626,Ekani,Khalsa,1981-03-31,F,Bengaluru,Karnataka,BUSINESS_OWNER,77894,2026-03-01
C000627,Luke,Verma,1975-10-03,M,Ahmedabad,Gujarat,SELF_EMPLOYED,60156,2022-03-24
C000628,Charita,Maharaj,1964-11-10,F,Jaipur,Rajasthan,SELF_EMPLOYED,204009,2023-06-12
C000629,Parth,Sane,1998-07-15,F,Kolkata,West Bengal,BUSINESS_OWNER,230238,2022-12-04
C000630,Champak,Padmanabhan,2004-06-27,M,Ahmedabad,Gujarat,BUSINESS_OWNER,217850,2024-06-02
C000631,Lakshmi,Vohra,1982-05-27,M,Chennai,Tamil Nadu,BUSINESS_OWNER,137112,2024-08-19
C000632,Omaja,Rege,1970-11-12,F,Kolkata,West Bengal,SALARIED,167893,2021-04-05
C000633,Krisha,Gour,1997-04-26,M,Pune,Maharashtra,BUSINESS_OWNER,152510,2022-09-27
C000634,Wridesh,Kar,1981-03-05,M,Ahmedabad,Gujarat,SALARIED,106014,2026-01-02
C000635,Maanas,Sheth,1964-08-19,F,Kolkata,West Bengal,SALARIED,198335,2023-06-30
C000636,Nitara,Saha,1998-08-20,F,Ahmedabad,Gujarat,SALARIED,153791,2023-03-21
C000637,Krish,Rama,1977-03-28,M,Jaipur,Rajasthan,SELF_EMPLOYED,54588,2020-11-17
C000638,Samar,Narayanan,2004-09-19,F,Kolkata,West Bengal,SELF_EMPLOYED,167825,2019-05-20
C000639,Shivani,Prabhakar,1967-01-02,F,Mumbai,Maharashtra,BUSINESS_OWNER,231528,2023-04-08
C000640,Rayaan,Behl,1978-12-24,M,Bengaluru,Karnataka,SELF_EMPLOYED,86704,2021-12-01
C000641,Balveer,Bora,1973-07-07,M,Mumbai,Maharashtra,BUSINESS_OWNER,39144,2025-07-21
C000642,Teerth,Srinivas,1974-12-04,F,Mumbai,Maharashtra,SELF_EMPLOYED,203601,2026-02-08
C000643,Gaurangi,Mitter,1961-10-03,M,Pune,Maharashtra,SALARIED,143750,2020-07-06
C000644,Ranveer,Dalal,1993-04-20,F,Mumbai,Maharashtra,SELF_EMPLOYED,67181,2026-06-28
C000645,Xavier,Jayaraman,1987-09-14,F,Nashik,Maharashtra,SELF_EMPLOYED,120264,2026-06-30
C000646,Wriddhish,Nagy,1979-12-22,F,Jaipur,Rajasthan,SELF_EMPLOYED,41037,2021-12-12
C000647,Unnati,Walla,2004-11-09,M,Kolkata,West Bengal,BUSINESS_OWNER,245518,2021-10-07
C000648,Darika,Lal,1985-03-09,M,Hyderabad,Telangana,SALARIED,160839,2023-01-27
C000649,Widisha,Shukla,1967-06-03,M,Delhi,Delhi,BUSINESS_OWNER,78376,2025-07-16
C000650,Upasna,Nagarajan,1974-07-14,M,Mumbai,Maharashtra,SELF_EMPLOYED,141373,2021-11-11
C000651,Dhriti,Sachdev,1963-10-28,F,Kolkata,West Bengal,BUSINESS_OWNER,119425,2023-06-30
C000652,Timothy,Dhingra,1961-10-25,M,Ahmedabad,Gujarat,SELF_EMPLOYED,110743,2020-12-05
C000653,Omisha,Merchant,1971-01-31,F,Nashik,Maharashtra,SALARIED,249430,2020-05-18
C000654,Forum,Karpe,1986-07-23,M,Pune,Maharashtra,BUSINESS_OWNER,129901,2023-07-23
C000655,Yatan,Tata,1998-03-08,M,Chennai,Tamil Nadu,SALARIED,74023,2024-04-11
C000656,Geetika,Kurian,1993-12-17,M,Pune,Maharashtra,BUSINESS_OWNER,28801,2024-11-12
C000657,Vritti,Sharma,1972-02-28,M,Jaipur,Rajasthan,SALARIED,214128,2024-12-10
C000658,Indira,Gara,1970-03-27,F,Mumbai,Maharashtra,SELF_EMPLOYED,81430,2024-11-01
C000659,Vrinda,Gour,1997-08-08,M,Kolkata,West Bengal,SALARIED,56735,2024-03-03
C000660,Daniel,Viswanathan,1963-01-05,F,Kolkata,West Bengal,SALARIED,233853,2025-11-05
C000661,Falan,Bava,1961-02-22,F,Chennai,Tamil Nadu,BUSINESS_OWNER,176740,2022-03-21
C000662,Laksh,Kashyap,1965-05-03,M,Hyderabad,Telangana,SELF_EMPLOYED,249705,2024-09-22
C000663,Matthew,Andra,1975-08-06,M,Nashik,Maharashtra,SELF_EMPLOYED,98774,2023-01-05
C000664,Tamanna,Prakash,1964-10-28,M,Bengaluru,Karnataka,BUSINESS_OWNER,175101,2023-12-19
C000665,Vasudha,Sura,1961-10-13,F,Nashik,Maharashtra,BUSINESS_OWNER,149924,2018-10-07
C000666,Nisha,Arora,1961-11-06,F,Mumbai,Maharashtra,BUSINESS_OWNER,195988,2023-03-19
C000667,Anvi,Wason,1980-03-21,F,Delhi,Delhi,BUSINESS_OWNER,129137,2018-11-09
C000668,Yadavi,Sani,1972-11-28,M,Delhi,Delhi,SELF_EMPLOYED,118686,2019-08-15
C000669,Gopal,Viswanathan,1970-11-04,F,Nashik,Maharashtra,SALARIED,242649,2020-10-04
C000670,Rehaan,Vyas,1977-11-20,F,Ahmedabad,Gujarat,BUSINESS_OWNER,57840,2025-08-23
C000671,Irya,Loke,1987-09-20,M,Jaipur,Rajasthan,BUSINESS_OWNER,128180,2019-05-20
C000672,Kashvi,Ravi,1991-12-12,M,Delhi,Delhi,SELF_EMPLOYED,83663,2023-07-08
C000673,Yagnesh,Kara,1981-02-14,M,Bengaluru,Karnataka,SELF_EMPLOYED,189530,2024-07-12
C000674,Faris,Balay,1967-01-27,F,Pune,Maharashtra,SELF_EMPLOYED,44238,2022-02-27
C000675,Ladli,Purohit,1998-04-28,M,Kolkata,West Bengal,SALARIED,90375,2022-10-04
C000676,Daksh,Andra,1972-05-16,M,Delhi,Delhi,SALARIED,69325,2019-05-31
C000677,Xalak,Saraf,2004-08-06,M,Chennai,Tamil Nadu,SELF_EMPLOYED,74759,2025-05-19
C000678,Garima,Chandran,1996-08-26,F,Hyderabad,Telangana,SALARIED,75524,2026-07-12
C000679,Brijesh,Karpe,1975-02-05,M,Ahmedabad,Gujarat,BUSINESS_OWNER,217743,2026-05-18
C000680,Vaishnavi,Madan,1963-11-18,M,Jaipur,Rajasthan,BUSINESS_OWNER,178440,2026-07-28
C000681,Falan,Mand,1997-08-31,F,Ahmedabad,Gujarat,SALARIED,164724,2023-07-03
C000682,Bachittar,Gola,1982-02-10,F,Hyderabad,Telangana,SELF_EMPLOYED,142224,2018-11-04
C000683,Sarthak,Dhawan,1987-10-25,F,Kolkata,West Bengal,SELF_EMPLOYED,88566,2026-08-11
C000684,Faraj,Mistry,1971-10-07,F,Hyderabad,Telangana,SELF_EMPLOYED,45849,2023-07-05
C000685,Wridesh,Ramachandran,1997-06-30,F,Jaipur,Rajasthan,SALARIED,117178,2021-07-13
C000686,Leena,Dey,1966-01-18,F,Hyderabad,Telangana,SALARIED,167462,2022-12-20
C000687,Hiral,Bera,1967-05-11,M,Ahmedabad,Gujarat,SALARIED,88360,2022-06-05
C000688,Vincent,Borra,1983-11-21,F,Kolkata,West Bengal,SELF_EMPLOYED,59953,2023-11-10
C000689,Mekhala,Narain,1962-09-23,F,Ahmedabad,Gujarat,SALARIED,119572,2024-02-08
C000690,Anjali,Seshadri,1994-02-05,M,Chennai,Tamil Nadu,SELF_EMPLOYED,164347,2020-08-25
C000691,Ishani,Prashad,1990-02-05,F,Hyderabad,Telangana,SELF_EMPLOYED,209676,2020-04-16
C000692,Lajita,Chada,2002-10-22,F,Jaipur,Rajasthan,SALARIED,212091,2021-03-22
C000693,Yatin,Borah,1966-04-18,M,Hyderabad,Telangana,SALARIED,208825,2020-12-27
C000694,Mitesh,Rai,2003-11-06,F,Kolkata,West Bengal,SALARIED,162117,2020-01-09
C000695,Lopa,Nadig,1985-04-04,M,Mumbai,Maharashtra,SALARIED,234432,2019-08-14
C000696,Gavin,Ahluwalia,1981-09-09,M,Mumbai,Maharashtra,SELF_EMPLOYED,56042,2022-06-29
C000697,Jagvi,Madan,1967-09-01,M,Ahmedabad,Gujarat,BUSINESS_OWNER,59591,2019-11-02
C000698,Gagan,Grover,1990-01-15,M,Mumbai,Maharashtra,BUSINESS_OWNER,139540,2022-07-12
C000699,Yauvani,Reddy,1967-09-28,M,Hyderabad,Telangana,BUSINESS_OWNER,187176,2018-12-07
C000700,Gaurav,Pandya,1998-06-05,F,Chennai,Tamil Nadu,BUSINESS_OWNER,147888,2019-07-03
C000701,Ekta,Rajan,1961-07-20,M,Mumbai,Maharashtra,BUSINESS_OWNER,164610,2021-03-11
C000702,Odika,Rama,1966-06-23,M,Delhi,Delhi,SALARIED,158783,2024-11-16
C000703,Xavier,Verma,1972-04-02,F,Bengaluru,Karnataka,SALARIED,151652,2024-07-16
C000704,Lajita,Gara,1970-02-27,M,Delhi,Delhi,SALARIED,45248,2020-12-30
C000705,Charvi,Loyal,1994-04-08,M,Kolkata,West Bengal,SALARIED,70313,2019-12-14
C000706,Dev,Ganesh,1990-04-16,F,Chennai,Tamil Nadu,SELF_EMPLOYED,90077,2021-01-21
C000707,Oviya,Mistry,1993-08-30,M,Delhi,Delhi,SELF_EMPLOYED,126437,2025-05-14
C000708,Faraj,Patel,1977-11-03,M,Jaipur,Rajasthan,BUSINESS_OWNER,79207,2020-10-22
C000709,Warhi,Hayre,1991-11-14,M,Bengaluru,Karnataka,BUSINESS_OWNER,244977,2019-08-15
C000710,Krishna,Modi,1961-03-04,M,Mumbai,Maharashtra,SELF_EMPLOYED,119421,2022-01-28
C000711,Gaurangi,Rai,1983-02-19,F,Delhi,Delhi,SALARIED,186919,2022-06-15
C000712,Gaurika,Sani,2005-01-05,M,Mumbai,Maharashtra,SALARIED,151034,2023-10-07
C000713,Laban,Mital,1982-07-14,F,Delhi,Delhi,BUSINESS_OWNER,244909,2023-11-04
C000714,Sai,Srinivas,1982-02-03,M,Pune,Maharashtra,SALARIED,75421,2020-03-21
C000715,Mitali,Nagar,1980-07-17,F,Chennai,Tamil Nadu,SELF_EMPLOYED,32205,2024-12-17
C000716,Vritti,Kibe,1982-11-20,F,Pune,Maharashtra,BUSINESS_OWNER,167720,2021-11-28
C000717,Avni,Ramaswamy,1985-07-20,M,Mumbai,Maharashtra,SELF_EMPLOYED,24104,2019-09-05
C000718,Ryan,Gole,1998-02-22,M,Ahmedabad,Gujarat,BUSINESS_OWNER,235194,2018-12-09
C000719,Triya,Kadakia,1990-07-19,M,Delhi,Delhi,SELF_EMPLOYED,62585,2025-06-30
C000720,Bishakha,Biswas,1988-07-21,M,Chennai,Tamil Nadu,BUSINESS_OWNER,238798,2024-06-07
C000721,Xalak,Dewan,2003-10-23,F,Delhi,Delhi,SELF_EMPLOYED,218078,2021-04-14
C000722,Wyatt,Krishnan,2005-07-14,M,Nashik,Maharashtra,BUSINESS_OWNER,215416,2020-01-08
C000723,Pallavi,Purohit,1965-09-29,M,Hyderabad,Telangana,SALARIED,134580,2022-07-13
C000724,Varenya,Rattan,1997-01-27,M,Ahmedabad,Gujarat,SELF_EMPLOYED,178641,2023-01-07
C000725,Omya,Bansal,1985-03-06,F,Chennai,Tamil Nadu,SELF_EMPLOYED,27766,2024-09-04
C000726,Frederick,Chopra,1977-08-08,F,Bengaluru,Karnataka,SELF_EMPLOYED,79805,2024-04-21
C000727,Isha,Ganesan,2004-09-27,F,Hyderabad,Telangana,SELF_EMPLOYED,68690,2023-12-03
C000728,Chaitanya,Ratta,1983-04-11,F,Chennai,Tamil Nadu,SALARIED,222419,2025-06-25
C000729,Qushi,Cherian,1961-06-06,F,Chennai,Tamil Nadu,SALARIED,206937,2019-07-20
C000730,Aarna,Kapadia,1995-06-18,M,Pune,Maharashtra,SELF_EMPLOYED,60428,2025-01-23
C000731,Zilmil,Kant,1991-01-17,M,Delhi,Delhi,BUSINESS_OWNER,122137,2021-11-22
C000732,Mahika,Sheth,2000-10-06,F,Hyderabad,Telangana,SALARIED,43991,2024-08-01
C000733,Xiti,Dora,1984-03-09,F,Mumbai,Maharashtra,SELF_EMPLOYED,114350,2018-12-02
C000734,Vasudha,Cheema,1980-10-25,M,Bengaluru,Karnataka,SALARIED,42884,2022-04-01
C000735,Frederick,D’Alia,1970-05-09,F,Nashik,Maharashtra,SELF_EMPLOYED,166010,2021-09-03
C000736,Devika,Oza,1991-09-12,F,Kolkata,West Bengal,SALARIED,26884,2025-05-19
C000737,Samuel,Verma,1993-07-29,F,Pune,Maharashtra,BUSINESS_OWNER,44396,2021-09-03
C000738,Vamakshi,Chatterjee,1990-07-12,F,Chennai,Tamil Nadu,SELF_EMPLOYED,23235,2024-11-07
C000739,Sneha,Nagar,1965-04-13,F,Bengaluru,Karnataka,SELF_EMPLOYED,224254,2021-04-06
C000740,Chaitanya,Contractor,1962-04-01,M,Pune,Maharashtra,BUSINESS_OWNER,156604,2025-12-07
C000741,Hemal,Chopra,1971-11-24,F,Nashik,Maharashtra,SALARIED,56396,2026-08-15
C000742,Yagnesh,Varty,1972-08-01,F,Bengaluru,Karnataka,SELF_EMPLOYED,149269,2023-05-28
C000743,Nathaniel,Narayanan,1998-10-23,M,Nashik,Maharashtra,SALARIED,133947,2022-05-03
C000744,Turvi,Kata,1988-04-10,F,Bengaluru,Karnataka,SELF_EMPLOYED,146938,2024-01-25
C000745,Qarin,Grewal,2004-04-18,F,Pune,Maharashtra,SELF_EMPLOYED,84642,2024-04-20
C000746,Rachana,Randhawa,1962-09-12,M,Jaipur,Rajasthan,SELF_EMPLOYED,48042,2024-12-24
C000747,Rudra,Sengupta,2001-01-04,F,Nashik,Maharashtra,SALARIED,123728,2022-05-13
C000748,Lopa,Agrawal,1975-04-30,F,Hyderabad,Telangana,SELF_EMPLOYED,135401,2020-06-17
C000749,Arya,Bhatnagar,2000-01-01,F,Hyderabad,Telangana,BUSINESS_OWNER,175816,2019-07-30
C000750,Rachit,Pau,1982-11-23,F,Nashik,Maharashtra,SELF_EMPLOYED,178128,2020-05-21
C000751,Tanvi,Comar,1978-07-25,F,Ahmedabad,Gujarat,SELF_EMPLOYED,66566,2024-05-31
